timestamp,city,pm25,no2,o3,temperature,humidity,wind_speed,latitude,longitude,AQI,AQI_Category,pm25_ma3,pm25_lag1,pm25_lag3,is_polluted
2023-01-03 17:00:00+00:00,London,20.42250000000001,68.61999999999999,67.9,21.79,42.0,4.56,51.51,-0.13,68.50225321888415,Moderate,49.76749999999999,46.1,51.13,0
2023-01-03 17:00:00+00:00,New Delhi,51.92,38.352,58.94,20.34,44.0,8.58,28.61,77.21,141.4311557788945,Unhealthy (Sensitive),39.48083333333333,20.42250000000001,82.78,1
2023-01-03 18:00:00+00:00,Los Angeles,63.92,71.53399999999999,60.34,25.41,90.0,6.14,34.05,-118.25,155.34752370916755,Unhealthy,45.42083333333333,51.92,46.1,1
2023-01-03 18:00:00+00:00,Beijing,56.68,38.5212,61.1,22.96,33.0,8.41,39.91,116.4,151.60927291886196,Unhealthy,57.50666666666666,63.92,20.42250000000001,1
2023-01-03 18:00:00+00:00,Sydney,96.93,46.0224,64.5,20.28,86.0,11.76,11.660000000000004,151.21,172.39167544783984,Unhealthy,72.50999999999999,56.68,51.92,1
2023-01-03 18:00:00+00:00,London,52.815,45.2328,52.8,18.22,42.0,4.99,51.51,-0.13,143.63492462311558,Unhealthy (Sensitive),68.80833333333332,96.93,63.92,1
2023-01-03 18:00:00+00:00,New Delhi,67.37,48.785999999999994,55.78,25.4,68.0,13.38,28.61,77.21,157.12887249736565,Unhealthy,72.37166666666667,52.815,56.68,1
2023-01-03 19:00:00+00:00,New Delhi,55.47,59.614799999999995,55.32,19.65,86.0,8.86,28.61,77.21,,Hazardous,58.551666666666655,67.37,96.93,0
2023-01-03 19:00:00+00:00,Sydney,63.41,39.3484,58.18,28.43,90.0,2.23,11.660000000000004,151.21,155.08419388830347,Unhealthy,62.083333333333336,55.47,52.815,1
2023-01-03 19:00:00+00:00,Los Angeles,55.35,41.905199999999994,50.2,31.56,69.0,7.0,34.05,-118.25,149.87688442211055,Unhealthy (Sensitive),58.07666666666666,63.41,67.37,1
2023-01-03 19:00:00+00:00,London,91.3,52.2452,83.46,18.03,74.0,5.37,51.51,-0.13,169.48472075869336,Unhealthy,70.02,55.35,55.47,1
2023-01-03 19:00:00+00:00,Beijing,95.88,48.0904,49.3,20.88,82.0,3.3,39.91,116.4,171.8495258166491,Unhealthy,80.84333333333332,91.3,63.41,1
2023-01-03 20:00:00+00:00,New Delhi,69.67,61.2316,69.8,16.92,49.0,0.83,28.61,77.21,158.31643835616438,Unhealthy,85.61666666666666,95.88,55.35,1
2023-01-03 20:00:00+00:00,Sydney,36.16,50.5156,66.22,16.86,84.0,11.24,11.660000000000004,151.21,102.6251256281407,Unhealthy (Sensitive),67.23666666666666,69.67,91.3,1
2023-01-03 20:00:00+00:00,Los Angeles,75.98,28.087199999999996,40.58,27.79,50.0,11.98,34.05,-118.25,161.5744994731296,Unhealthy,60.603333333333325,36.16,95.88,1
2023-01-03 20:00:00+00:00,London,65.33,12.9908,70.16,21.41,77.0,10.96,51.51,-0.13,156.0755532139094,Unhealthy,59.15666666666666,75.98,69.67,1
2023-01-03 20:00:00+00:00,Beijing,58.28,57.6596,49.48,21.76,70.0,1.04,39.91,116.4,152.4354056902002,Unhealthy,66.52999999999999,65.33,36.16,1
2023-01-03 21:00:00+00:00,Sydney,35.98,78.0388,75.62,20.66,59.0,14.85,11.660000000000004,151.21,102.18190954773868,Unhealthy (Sensitive),53.19666666666666,58.28,75.98,1
2023-01-03 21:00:00+00:00,Beijing,64.69,80.5016,33.92,22.28,37.0,11.3,39.91,116.4,155.74510010537406,Unhealthy,52.98333333333333,35.98,65.33,1
2023-01-03 21:00:00+00:00,Los Angeles,71.87,33.8588,59.86,11.55,45.0,13.37,34.05,-118.25,159.4523709167545,Unhealthy,57.51333333333332,64.69,58.28,1
2023-01-03 21:00:00+00:00,New Delhi,56.34,69.842,50.44,12.94,77.0,9.99,28.61,77.21,151.43371970495258,Unhealthy,64.3,71.87,35.98,1
2023-01-03 21:00:00+00:00,London,52.349999999999994,25.5398,71.24,29.35,67.0,12.39,51.51,-0.13,142.4899497487437,Unhealthy (Sensitive),60.18666666666667,56.34,64.69,1
2023-01-03 22:00:00+00:00,New Delhi,69.61,58.693599999999996,81.26,23.93,61.0,8.67,28.61,77.21,158.2854583772392,Unhealthy,59.43333333333333,52.349999999999994,71.87,1
2023-01-03 22:00:00+00:00,London,39.37,38.0888,105.3675,25.62,71.0,8.31,51.51,-0.13,110.52914572864321,Unhealthy (Sensitive),53.776666666666664,69.61,56.34,1
2023-01-03 22:00:00+00:00,Beijing,53.64,38.483599999999996,31.26,20.35,78.0,4.09,39.91,116.4,145.66633165829145,Unhealthy (Sensitive),54.206666666666656,39.37,52.349999999999994,1
2023-01-03 22:00:00+00:00,Los Angeles,86.56,31.49,54.86,24.06,59.0,9.46,34.05,-118.25,167.0373024236038,Unhealthy,59.85666666666666,53.64,69.61,1
2023-01-03 22:00:00+00:00,Sydney,23.47,69.6916,53.64,15.08,76.0,4.73,11.660000000000004,151.21,74.91115879828327,Moderate,54.55666666666665,86.56,39.37,0
2023-01-03 23:00:00+00:00,New Delhi,76.36,65.1796,65.28,30.17,54.0,14.86,28.61,77.21,161.77070600632246,Unhealthy,62.129999999999995,23.47,53.64,1
2023-01-03 23:00:00+00:00,Los Angeles,51.54,32.49893333333333,53.06,23.02,59.0,12.42,34.05,-118.25,140.49547738693468,Unhealthy (Sensitive),50.456666666666656,76.36,86.56,1
2023-01-03 23:00:00+00:00,Sydney,71.4,61.3444,52.54,20.84,58.0,0.67,11.660000000000004,151.21,159.20969441517389,Unhealthy,66.43333333333332,51.54,23.47,1
2023-01-03 23:00:00+00:00,Beijing,66.03,72.26719999999999,80.7,20.44,52.0,1.56,39.91,116.4,156.43698630136987,Unhealthy,62.98999999999999,71.4,76.36,1
2023-01-03 23:00:00+00:00,London,69.29,48.69199999999999,55.66,19.68,58.0,7.68,51.51,-0.13,158.12023182297156,Unhealthy,68.90666666666667,66.03,51.54,1
2023-01-04 00:00:00+00:00,Los Angeles,52.93,33.507866666666665,63.72,14.76,64.0,12.29,34.05,-118.25,143.9180904522613,Unhealthy (Sensitive),62.75,69.29,71.4,1
2023-01-04 00:00:00+00:00,Sydney,31.76,18.348799999999997,59.7,23.47,86.0,4.22,11.660000000000004,151.21,92.34506437768242,Moderate,51.32666666666666,52.93,66.03,0
2023-01-04 00:00:00+00:00,Beijing,78.42,77.04239999999999,71.74,22.04,49.0,1.04,39.91,116.4,162.83435194942044,Unhealthy,54.37,31.76,69.29,1
2023-01-04 00:00:00+00:00,New Delhi,86.32,40.401199999999996,85.02,17.91,39.0,3.82,28.61,77.21,166.91338250790307,Unhealthy,65.49999999999999,78.42,52.93,1
2023-01-04 00:00:00+00:00,London,62.083333333333336,47.3384,79.38,19.0,51.0,4.16,51.51,-0.13,154.39919213206883,Unhealthy,75.60777777777777,86.32,31.76,1
2023-01-04 01:00:00+00:00,Beijing,56.43,61.79559999999999,62.08,22.21,54.0,7.14,39.91,116.4,151.48018967334036,Unhealthy,68.27777777777777,62.083333333333336,78.42,1
2023-01-04 01:00:00+00:00,Sydney,47.410000000000004,46.5676,75.84,17.84,74.0,6.05,11.660000000000004,151.21,130.32613065326635,Unhealthy (Sensitive),55.30777777777777,56.43,86.32,1
2023-01-04 01:00:00+00:00,New Delhi,82.99,60.23519999999999,62.54,20.97,45.0,8.15,28.61,77.21,165.1939936775553,Unhealthy,62.276666666666664,47.410000000000004,62.083333333333336,1
2023-01-04 01:00:00+00:00,Los Angeles,38.89,34.516799999999996,81.76,11.81,86.0,13.64,34.05,-118.25,109.34723618090453,Unhealthy (Sensitive),56.429999999999986,82.99,56.43,1
2023-01-04 01:00:00+00:00,London,54.87666666666667,54.745599999999996,48.1,24.57,81.0,5.59,51.51,-0.13,148.71139028475713,Unhealthy (Sensitive),58.91888888888889,38.89,47.410000000000004,1
2023-01-04 02:00:00+00:00,Beijing,67.41,49.914,66.38,21.71,64.0,3.98,39.91,116.4,157.1495258166491,Unhealthy,53.72555555555556,54.87666666666667,82.99,1
2023-01-04 02:00:00+00:00,Los Angeles,83.55,46.642799999999994,43.96,21.91,58.0,1.32,34.05,-118.25,165.4831401475237,Unhealthy,68.61222222222223,67.41,38.89,1
2023-01-04 02:00:00+00:00,Sydney,63.06,49.331199999999995,69.84,28.02,40.0,13.7,11.660000000000004,151.21,154.90347734457325,Unhealthy,71.34,83.55,54.87666666666667,1
2023-01-04 02:00:00+00:00,New Delhi,68.41,58.7688,74.16,19.04,81.0,7.09,28.61,77.21,157.6658587987355,Unhealthy,71.67333333333333,63.06,67.41,1
2023-01-04 02:00:00+00:00,London,47.67,22.7856,45.6,29.1,85.0,8.55,51.51,-0.13,130.96633165829147,Unhealthy (Sensitive),59.713333333333345,68.41,83.55,1
2023-01-04 03:00:00+00:00,London,81.75,23.124,45.98,25.4,89.0,13.33,51.51,-0.13,164.5537407797682,Unhealthy,65.94333333333334,47.67,63.06,1
2023-01-04 03:00:00+00:00,Beijing,48.97,0.5264,33.18,12.87,84.0,2.88,39.91,116.4,134.1673366834171,Unhealthy (Sensitive),59.46333333333334,81.75,68.41,1
2023-01-04 03:00:00+00:00,Los Angeles,55.67,70.8948,72.34,24.46,81.0,5.94,34.05,-118.25,151.0877766069547,Unhealthy,62.13000000000002,48.97,47.67,1
2023-01-04 03:00:00+00:00,Sydney,37.66,47.751999999999995,31.5,25.87,31.0,10.36,11.660000000000004,151.21,106.31859296482412,Unhealthy (Sensitive),47.43333333333334,55.67,81.75,1
2023-01-04 03:00:00+00:00,New Delhi,61.85,69.372,78.74,24.79,56.0,2.93,28.61,77.21,154.2787144362487,Unhealthy,51.72666666666667,37.66,48.97,1
2023-01-04 04:00:00+00:00,London,42.12,83.54719999999999,47.84,25.32,31.0,5.4,51.51,-0.13,117.30050251256282,Unhealthy (Sensitive),47.21,61.85,55.67,1
2023-01-04 04:00:00+00:00,Beijing,75.71,71.2144,60.24,15.82,73.0,14.07,39.91,116.4,161.4350895679663,Unhealthy,59.89333333333334,42.12,37.66,1
2023-01-04 04:00:00+00:00,Los Angeles,58.355000000000004,48.6732,71.04,19.99,49.0,3.74,34.05,-118.25,152.4741306638567,Unhealthy,58.72833333333333,75.71,61.85,1
2023-01-04 04:00:00+00:00,Sydney,82.3,21.714,42.8,16.77,70.0,6.58,11.660000000000004,151.21,164.8377239199157,Unhealthy,72.12166666666667,58.355000000000004,42.12,1
2023-01-04 04:00:00+00:00,New Delhi,57.59,83.9044,60.06,27.06,43.0,4.49,28.61,77.21,152.0791359325606,Unhealthy,66.08166666666668,82.3,75.71,1
2023-01-04 05:00:00+00:00,Sydney,70.17,45.778,67.18,15.4,60.0,11.96,11.660000000000004,151.21,158.57460484720758,Unhealthy,70.02,57.59,58.355000000000004,1
2023-01-04 05:00:00+00:00,New Delhi,80.12,54.5952,43.64,15.97,53.0,10.72,28.61,77.21,163.71211801896735,Unhealthy,69.29333333333334,70.17,82.3,1
2023-01-04 05:00:00+00:00,London,68.94,79.5898,75.08,20.32,74.0,10.89,51.51,-0.13,157.9395152792413,Unhealthy,73.07666666666667,80.12,57.59,1
2023-01-04 05:00:00+00:00,Beijing,78.82,51.361599999999996,74.42,19.65,71.0,4.08,39.91,116.4,163.040885142255,Unhealthy,75.96,68.94,70.17,1
2023-01-04 05:00:00+00:00,Los Angeles,61.04,65.4992,67.58,22.27,46.0,8.08,34.05,-118.25,153.8604847207587,Unhealthy,69.6,78.82,80.12,1
2023-01-04 06:00:00+00:00,Sydney,65.79,46.19786666666666,54.8,23.19,51.0,13.72,11.660000000000004,151.21,156.31306638566912,Unhealthy,68.55000000000001,61.04,68.94,1
2023-01-04 06:00:00+00:00,New Delhi,65.6,84.3556,51.5,20.32,47.0,0.78,28.61,77.21,156.2149631190727,Unhealthy,64.14333333333333,65.79,78.82,1
2023-01-04 06:00:00+00:00,Los Angeles,81.77,65.0292,94.46,18.16,47.0,8.97,34.05,-118.25,164.5640674394099,Unhealthy,71.05333333333334,65.6,61.04,1
2023-01-04 06:00:00+00:00,London,79.33,75.63239999999999,39.42,19.47,87.0,9.67,51.51,-0.13,163.30421496311908,Unhealthy,75.56666666666666,81.77,65.79,1
2023-01-04 06:00:00+00:00,Beijing,60.45,88.078,49.02,30.12,65.0,4.56,39.91,116.4,153.55584826132772,Unhealthy,73.85000000000001,79.33,65.6,1
2023-01-04 07:00:00+00:00,Los Angeles,58.34,65.3488,36.76,25.92,73.0,3.23,34.05,-118.25,152.4663856691254,Unhealthy,66.04,60.45,81.77,1
2023-01-04 07:00:00+00:00,Sydney,66.82,46.617733333333334,40.34,21.39,68.0,2.03,11.660000000000004,151.21,156.8448893572181,Unhealthy,61.870000000000005,58.34,79.33,1
2023-01-04 07:00:00+00:00,Beijing,66.435,54.200399999999995,46.52,22.66,55.0,6.5,39.91,116.4,156.64610115911486,Unhealthy,63.86500000000001,66.82,60.45,1
2023-01-04 07:00:00+00:00,London,89.72,38.65279999999999,79.28,22.73,40.0,11.55,51.51,-0.13,168.66891464699683,Unhealthy,74.325,66.435,58.34,1
2023-01-04 07:00:00+00:00,New Delhi,65.14,70.03,68.36,28.65,34.0,10.64,28.61,77.21,155.97744994731295,Unhealthy,73.765,89.72,66.82,1
2023-01-04 08:00:00+00:00,Sydney,65.29,47.0376,38.0,19.69,67.0,10.07,11.660000000000004,151.21,156.05489989462592,Unhealthy,73.38333333333334,65.14,66.435,1
2023-01-04 08:00:00+00:00,Beijing,72.42,67.1348,26.8,21.89,77.0,6.89,39.91,116.4,159.736354056902,Unhealthy,67.61666666666667,65.29,89.72,1
2023-01-04 08:00:00+00:00,Los Angeles,28.14,37.1112,47.86,22.75,87.0,14.63,34.05,-118.25,84.73218884120172,Moderate,55.28333333333334,72.42,65.14,0
2023-01-04 08:00:00+00:00,New Delhi,66.22,55.70439999999999,60.7,24.79,65.0,7.58,28.61,77.21,156.53508956796628,Unhealthy,55.59333333333334,28.14,65.29,1
2023-01-04 08:00:00+00:00,London,68.59,54.46359999999999,74.9,23.98,37.0,2.13,51.51,-0.13,157.75879873551108,Unhealthy,54.31666666666667,66.22,72.42,1
2023-01-04 09:00:00+00:00,Los Angeles,31.31,53.8056,69.14,26.85,83.0,2.86,34.05,-118.25,91.39871244635194,Moderate,55.373333333333335,68.59,28.14,0
2023-01-04 09:00:00+00:00,Beijing,66.44,62.6416,56.46,23.43,87.0,13.16,39.91,116.4,156.6486828240253,Unhealthy,55.44666666666668,31.31,66.22,1
2023-01-04 09:00:00+00:00,New Delhi,43.45,41.1156,33.52,24.69,49.0,13.86,28.61,77.21,120.57537688442213,Unhealthy (Sensitive),47.06666666666667,66.44,68.59,1
2023-01-04 09:00:00+00:00,London,72.69,40.57039999999999,68.5,24.28,81.0,2.86,51.51,-0.13,159.87576396206532,Unhealthy,60.86000000000001,43.45,31.31,1
2023-01-04 09:00:00+00:00,Sydney,65.82,25.285999999999998,39.48,19.9,54.0,12.27,11.660000000000004,151.21,156.3285563751317,Unhealthy,60.653333333333336,72.69,66.44,1
2023-01-04 10:00:00+00:00,London,66.59,62.660399999999996,80.52,22.39,77.0,6.58,51.51,-0.13,156.72613277133826,Unhealthy,68.36666666666666,65.82,43.45,1
2023-01-04 10:00:00+00:00,Los Angeles,42.135,22.184,89.3,27.9,70.0,14.82,34.05,-118.25,117.33743718592964,Unhealthy (Sensitive),58.18166666666667,66.59,72.69,1
2023-01-04 10:00:00+00:00,New Delhi,50.595,79.99399999999999,85.16,19.67,77.0,0.96,28.61,77.21,138.16859296482411,Unhealthy (Sensitive),53.106666666666676,42.135,65.82,1
2023-01-04 10:00:00+00:00,Sydney,90.93,23.374666666666666,66.7,19.52,38.0,1.43,11.660000000000004,151.21,169.29367755532138,Unhealthy,61.220000000000006,50.595,66.59,1
2023-01-04 10:00:00+00:00,Beijing,41.75,25.906399999999998,71.34,22.1,44.0,1.19,39.91,116.4,116.3894472361809,Unhealthy (Sensitive),61.091666666666676,90.93,42.135,1
2023-01-04 11:00:00+00:00,Sydney,68.36,21.46333333333333,42.54,19.82,69.0,5.24,11.660000000000004,151.21,157.6400421496312,Unhealthy,67.01333333333334,41.75,50.595,1
2023-01-04 11:00:00+00:00,New Delhi,57.74,31.8284,57.62,26.66,45.0,13.3,28.61,77.21,152.15658587987355,Unhealthy,55.95000000000001,68.36,90.93,1
2023-01-04 11:00:00+00:00,Los Angeles,52.96,52.54599999999999,42.44,23.7,75.0,12.71,34.05,-118.25,143.99195979899497,Unhealthy (Sensitive),59.686666666666675,57.74,41.75,1
2023-01-04 11:00:00+00:00,Beijing,74.1,39.668,39.68,19.81,72.0,6.66,39.91,116.4,160.60379346680716,Unhealthy,61.6,52.96,68.36,1
2023-01-04 11:00:00+00:00,London,50.71,30.4372,105.3675,24.7,66.0,12.18,51.51,-0.13,138.45175879396984,Unhealthy (Sensitive),59.25666666666667,74.1,57.74,1
2023-01-04 12:00:00+00:00,Beijing,71.15,43.145999999999994,60.5,30.04,89.0,14.83,39.91,116.4,159.08061116965226,Unhealthy,65.32000000000001,50.71,52.96,1
2023-01-04 12:00:00+00:00,New Delhi,63.92,25.737199999999998,69.96,25.15,45.0,4.65,28.61,77.21,155.34752370916755,Unhealthy,61.92666666666668,71.15,74.1,1
2023-01-04 12:00:00+00:00,Sydney,69.37,19.552,63.0,24.86,65.0,2.61,11.660000000000004,151.21,158.16153846153847,Unhealthy,68.14666666666668,63.92,50.71,1
2023-01-04 12:00:00+00:00,Los Angeles,65.765,50.99186666666666,58.62,21.43,86.0,6.51,34.05,-118.25,156.30015806111697,Unhealthy,66.35166666666667,69.37,71.15,1
2023-01-04 12:00:00+00:00,London,65.72,72.68079999999999,49.92,24.87,43.0,1.23,51.51,-0.13,156.27692307692308,Unhealthy,66.95166666666667,65.765,63.92,1
2023-01-04 13:00:00+00:00,Los Angeles,78.57,49.43773333333333,58.26,21.72,53.0,13.04,34.05,-118.25,162.9118018967334,Unhealthy,70.01833333333333,65.72,69.37,1
2023-01-04 13:00:00+00:00,London,72.24,27.090799999999998,75.74,20.82,37.0,4.82,51.51,-0.13,159.64341412012644,Unhealthy,72.17666666666666,78.57,65.765,1
2023-01-04 13:00:00+00:00,Beijing,49.61,45.9848,53.0,13.87,34.0,2.78,39.91,116.4,135.74321608040202,Unhealthy (Sensitive),66.80666666666667,72.24,65.72,1
2023-01-04 13:00:00+00:00,Sydney,69.76,75.63239999999999,56.8,27.9,69.0,1.23,11.660000000000004,151.21,158.36290832455217,Unhealthy,63.870000000000005,49.61,78.57,1
2023-01-04 13:00:00+00:00,New Delhi,47.94,52.4332,61.2,27.96,64.0,1.4,28.61,77.21,131.63115577889448,Unhealthy (Sensitive),55.77,69.76,72.24,1
2023-01-04 14:00:00+00:00,London,31.87,69.184,76.84,22.49,53.0,13.73,51.51,-0.13,92.57639484978543,Moderate,49.856666666666676,47.94,49.61,0
2023-01-04 14:00:00+00:00,Sydney,38.39,26.7712,65.38,19.71,72.0,4.58,11.660000000000004,151.21,108.11608040201006,Unhealthy (Sensitive),39.400000000000006,31.87,69.76,1
2023-01-04 14:00:00+00:00,New Delhi,58.2,37.2992,56.86,20.97,86.0,1.53,28.61,77.21,152.3940990516333,Unhealthy,42.820000000000014,38.39,47.94,1
2023-01-04 14:00:00+00:00,Beijing,69.14,61.006,35.12,23.0,76.0,13.28,39.91,116.4,158.0427818756586,Unhealthy,55.24333333333334,58.2,31.87,1
2023-01-04 14:00:00+00:00,Los Angeles,60.08,47.883599999999994,52.8,25.11,49.0,7.03,34.05,-118.25,153.36480505795575,Unhealthy,62.473333333333336,69.14,38.39,1
2023-01-04 15:00:00+00:00,Los Angeles,39.47,57.058,76.96,29.71,32.0,5.69,34.05,-118.25,110.77537688442212,Unhealthy (Sensitive),56.23000000000001,60.08,58.2,1
2023-01-04 15:00:00+00:00,Beijing,61.51,76.0272,61.36,30.71,72.0,2.16,39.91,116.4,154.1031612223393,Unhealthy,53.68666666666667,39.47,69.14,1
2023-01-04 15:00:00+00:00,New Delhi,48.8,34.592,48.72,13.35,60.0,1.96,28.61,77.21,133.74874371859295,Unhealthy (Sensitive),49.92666666666667,61.51,60.08,1
2023-01-04 15:00:00+00:00,Sydney,75.7,16.1116,39.08,24.4,57.0,11.39,11.660000000000004,151.21,161.4299262381454,Unhealthy,62.00333333333334,48.8,39.47,1
2023-01-04 15:00:00+00:00,London,55.86,14.9272,70.12,22.35,32.0,14.98,51.51,-0.13,151.1858798735511,Unhealthy,60.120000000000005,75.7,61.51,1
2023-01-04 16:00:00+00:00,Sydney,56.23,49.801199999999994,55.18,26.67,90.0,5.04,11.660000000000004,151.21,151.37692307692308,Unhealthy,62.59666666666667,55.86,48.8,1
2023-01-04 16:00:00+00:00,New Delhi,56.54,42.1872,56.14,21.69,50.0,4.54,28.61,77.21,151.53698630136986,Unhealthy,56.21000000000001,56.23,75.7,1
2023-01-04 16:00:00+00:00,Los Angeles,64.98,32.937599999999996,84.82,22.58,36.0,8.04,34.05,-118.25,155.89483667017913,Unhealthy,59.25000000000001,56.54,55.86,1
2023-01-04 16:00:00+00:00,Beijing,90.82,48.5792,42.9,26.78,87.0,14.55,39.91,116.4,169.23688092729188,Unhealthy,70.78000000000002,64.98,56.23,1
2023-01-04 16:00:00+00:00,London,71.73,29.8544,59.68,20.76,54.0,7.58,51.51,-0.13,159.3800842992624,Unhealthy,75.84333333333335,90.82,56.54,1
2023-01-04 17:00:00+00:00,Los Angeles,62.55,68.6764,76.42,22.83,69.0,6.35,34.05,-118.25,154.64014752370917,Unhealthy,75.03333333333335,71.73,64.98,1
2023-01-04 17:00:00+00:00,Beijing,94.87,33.181999999999995,59.58,28.02,72.0,14.95,39.91,116.4,171.32802950474183,Unhealthy,76.38333333333334,62.55,90.82,1
2023-01-04 17:00:00+00:00,New Delhi,67.19,35.4756,76.84,16.93,39.0,2.38,28.61,77.21,157.03593256059008,Unhealthy,74.87,94.87,71.73,1
2023-01-04 17:00:00+00:00,Sydney,47.43,48.203199999999995,60.46,35.81,67.0,7.6,11.660000000000004,151.21,130.3753768844221,Unhealthy (Sensitive),69.83000000000001,67.19,62.55,1
2023-01-04 17:00:00+00:00,London,99.86249999999998,56.663199999999996,31.74,17.67,30.0,6.4,51.51,-0.13,173.90582191780823,Unhealthy,71.49416666666667,47.43,94.87,1
2023-01-04 18:00:00+00:00,Los Angeles,69.68,72.73719999999999,44.56,25.43,40.0,2.48,34.05,-118.25,158.32160168598526,Unhealthy,72.32416666666667,99.86249999999998,67.19,1
2023-01-04 18:00:00+00:00,London,52.24,50.797599999999996,35.08,22.2,67.0,2.78,51.51,-0.13,142.21909547738693,Unhealthy (Sensitive),73.92750000000001,69.68,47.43,1
2023-01-04 18:00:00+00:00,New Delhi,48.58,32.524,39.26,19.72,76.0,3.55,28.61,77.21,133.2070351758794,Unhealthy (Sensitive),56.83333333333334,52.24,99.86249999999998,1
2023-01-04 18:00:00+00:00,Sydney,38.63,43.014399999999995,55.16,29.94,34.0,14.4,11.660000000000004,151.21,108.7070351758794,Unhealthy (Sensitive),46.48333333333335,48.58,69.68,1
2023-01-04 18:00:00+00:00,Beijing,62.74,12.7652,48.7,15.04,53.0,1.1,39.91,116.4,154.73825079030559,Unhealthy,49.98333333333334,38.63,52.24,1
2023-01-04 19:00:00+00:00,London,38.66,68.84559999999999,72.52,21.59,79.0,1.53,51.51,-0.13,108.78090452261306,Unhealthy (Sensitive),46.67666666666668,62.74,48.58,1
2023-01-04 19:00:00+00:00,New Delhi,62.72,39.8748,65.32,26.41,54.0,2.75,28.61,77.21,154.72792413066387,Unhealthy,54.70666666666668,38.66,38.63,1
2023-01-04 19:00:00+00:00,Beijing,85.56,23.0112,46.72,23.57,50.0,4.39,39.91,116.4,166.5209694415174,Unhealthy,62.31333333333334,62.72,62.74,1
2023-01-04 19:00:00+00:00,Los Angeles,34.04,74.1472,74.18,21.31,31.0,5.55,34.05,-118.25,97.13991416309014,Moderate,60.77333333333334,85.56,38.66,0
2023-01-04 19:00:00+00:00,Sydney,72.97,25.7184,62.76,24.33,38.0,13.13,11.660000000000004,151.21,160.0203371970495,Unhealthy,64.19000000000001,34.04,62.72,1
2023-01-04 20:00:00+00:00,New Delhi,54.3,46.4172,46.42,24.87,90.0,12.16,28.61,77.21,147.29145728643215,Unhealthy (Sensitive),53.77,72.97,85.56,1
2023-01-04 20:00:00+00:00,London,45.17,18.5368,70.1,30.82,47.0,13.9,51.51,-0.13,124.8105527638191,Unhealthy (Sensitive),57.48000000000001,54.3,34.04,1
2023-01-04 20:00:00+00:00,Los Angeles,82.54,48.3912,86.06,15.1,56.0,13.0,34.05,-118.25,164.96164383561643,Unhealthy,60.670000000000016,45.17,72.97,1
2023-01-04 20:00:00+00:00,Sydney,53.13,67.1348,42.24,23.62,76.0,8.27,11.660000000000004,151.21,144.4105527638191,Unhealthy (Sensitive),60.28000000000001,82.54,54.3,1
2023-01-04 20:00:00+00:00,Beijing,61.95,32.5804,61.08,27.14,57.0,9.89,39.91,116.4,154.33034773445732,Unhealthy,65.87333333333335,53.13,45.17,1
2023-01-04 21:00:00+00:00,Beijing,67.53,47.6016,72.88,22.38,51.0,2.34,39.91,116.4,157.21148577449947,Unhealthy,60.87000000000001,61.95,82.54,1
2023-01-04 21:00:00+00:00,London,99.86249999999998,88.5292,80.9,24.83,69.0,11.77,51.51,-0.13,173.90582191780823,Unhealthy,76.4475,67.53,53.13,1
2023-01-04 21:00:00+00:00,New Delhi,33.21,51.4368,43.0,16.17,76.0,9.55,28.61,77.21,95.39442060085838,Moderate,66.8675,99.86249999999998,61.95,0
2023-01-04 21:00:00+00:00,Los Angeles,59.78,61.9648,55.5,13.68,47.0,14.71,34.05,-118.25,153.20990516332984,Unhealthy,64.28416666666668,33.21,67.53,1
2023-01-04 21:00:00+00:00,Sydney,71.36,31.2456,20.44,25.91,32.0,4.4,11.660000000000004,151.21,159.18904109589042,Unhealthy,54.78333333333334,59.78,99.86249999999998,1
2023-01-04 22:00:00+00:00,London,58.14,61.58879999999999,52.26,28.19,69.0,12.43,51.51,-0.13,152.36311907270812,Unhealthy,63.09333333333334,71.36,33.21,1
2023-01-04 22:00:00+00:00,Los Angeles,28.99,45.3268,39.12,25.35,32.0,1.6,34.05,-118.25,86.51974248927039,Moderate,52.830000000000005,58.14,59.78,0
2023-01-04 22:00:00+00:00,Beijing,44.63,37.9572,100.64,21.8,49.0,14.28,39.91,116.4,123.48090452261307,Unhealthy (Sensitive),43.920000000000016,28.99,71.36,1
2023-01-04 22:00:00+00:00,New Delhi,60.27,45.214,31.58,21.6,80.0,4.94,28.61,77.21,153.46290832455216,Unhealthy,44.63000000000002,44.63,58.14,1
2023-01-04 22:00:00+00:00,Sydney,72.34,53.298,62.88,17.22,71.0,11.82,11.660000000000004,151.21,159.6950474183351,Unhealthy,59.08000000000002,60.27,28.99,1
2023-01-04 23:00:00+00:00,London,56.18,58.18599999999999,45.28,16.89,52.0,4.8,51.51,-0.13,151.35110642781876,Unhealthy,62.930000000000014,72.34,44.63,1
2023-01-04 23:00:00+00:00,New Delhi,47.5,24.7032,22.84,24.71,41.0,10.17,28.61,77.21,130.54773869346735,Unhealthy (Sensitive),58.673333333333346,56.18,60.27,1
2023-01-04 23:00:00+00:00,Sydney,62.54,46.1164,41.64,20.92,79.0,7.26,11.660000000000004,151.21,154.6349841938883,Unhealthy,55.40666666666667,47.5,72.34,1
2023-01-04 23:00:00+00:00,Beijing,38.94,23.8008,29.62,25.75,35.0,4.83,39.91,116.4,109.47035175879397,Unhealthy (Sensitive),49.660000000000004,62.54,56.18,1
