timestamp,city,pm25,no2,o3,temperature,humidity,wind_speed,latitude,longitude
2023-01-05 03:00:00+00:00,New Delhi,55.9,66.81519999999999,51.58,12.18,43.0,11.56,28.61,77.21
2023-01-05 04:00:00+00:00,New Delhi,56.35,41.36,90.46,30.13,72.0,7.6,28.61,77.21
2023-01-05 05:00:00+00:00,New Delhi,99.86249999999998,59.42679999999999,26.46,26.32,31.0,10.09,28.61,77.21
2023-01-05 06:00:00+00:00,New Delhi,63.25,57.3682,42.44,19.06,63.0,3.67,28.61,77.21
2023-01-05 07:00:00+00:00,New Delhi,47.44,55.3096,53.12,23.9,62.0,14.56,28.61,77.21
2023-01-05 08:00:00+00:00,New Delhi,57.14,26.225999999999996,63.52,28.09,88.0,5.83,28.61,77.21
2023-01-05 09:00:00+00:00,New Delhi,52.3,49.1808,46.48,24.01,45.0,3.04,28.61,77.21
2023-01-05 10:00:00+00:00,New Delhi,67.02,26.2824,70.9,24.04,47.0,4.12,28.61,77.21
2023-01-05 11:00:00+00:00,New Delhi,55.38,52.5648,66.0,28.77,59.0,2.7,28.61,77.21
2023-01-05 12:00:00+00:00,New Delhi,70.33,7.764399999999999,50.64,21.84,73.0,13.85,28.61,77.21
2023-01-05 13:00:00+00:00,New Delhi,46.35,34.6672,48.28,21.65,71.0,7.26,28.61,77.21
2023-01-05 14:00:00+00:00,New Delhi,73.35,35.5884,67.32,8.26,65.0,9.16,28.61,77.21
2023-01-05 15:00:00+00:00,New Delhi,52.5,69.03359999999999,54.16,19.0,35.0,7.9,28.61,77.21
2023-01-05 16:00:00+00:00,New Delhi,43.35,61.438399999999994,63.44,24.54,66.0,1.23,28.61,77.21
2023-01-05 17:00:00+00:00,New Delhi,99.86249999999998,48.0528,51.8,28.0,88.0,2.83,28.61,77.21
2023-01-05 18:00:00+00:00,New Delhi,56.72,46.1352,53.22,19.15,86.0,9.32,28.61,77.21
2023-01-05 19:00:00+00:00,New Delhi,64.94,31.678,51.26,28.11,73.0,6.19,28.61,77.21
2023-01-05 20:00:00+00:00,New Delhi,52.69,36.94199999999999,65.74,18.35,32.0,10.32,28.61,77.21
2023-01-05 21:00:00+00:00,New Delhi,71.37,54.1534,71.88,22.57,43.0,6.12,28.61,77.21
2023-01-05 22:00:00+00:00,New Delhi,61.47,71.3648,48.5,25.73,55.0,5.5,28.61,77.21
2023-01-05 23:00:00+00:00,New Delhi,67.58,50.684799999999996,71.12,14.69,66.0,10.34,28.61,77.21
2023-01-06 00:00:00+00:00,New Delhi,73.04,38.4272,45.78,26.78,51.0,4.58,28.61,77.21
2023-01-06 01:00:00+00:00,New Delhi,74.87,66.5144,42.58,15.6,74.0,1.64,28.61,77.21
2023-01-06 02:00:00+00:00,New Delhi,35.41,39.630399999999995,75.94,19.67,33.0,14.06,28.61,77.21
2023-01-06 03:00:00+00:00,New Delhi,52.97,44.1142,41.52,16.52,68.0,14.54,28.61,77.21
2023-01-06 04:00:00+00:00,New Delhi,64.48,48.598,14.627499999999998,21.07,79.0,10.1,28.61,77.21
2023-01-06 05:00:00+00:00,New Delhi,35.54,62.51,73.06,26.33,58.0,12.35,28.61,77.21
2023-01-06 06:00:00+00:00,New Delhi,62.5,29.1588,87.96,26.66,57.0,13.49,28.61,77.21
2023-01-06 07:00:00+00:00,New Delhi,56.45,41.924,69.5,16.48,79.0,3.26,28.61,77.21
2023-01-06 08:00:00+00:00,New Delhi,73.86,37.0548,43.1,28.12,35.0,2.24,28.61,77.21
2023-01-06 09:00:00+00:00,New Delhi,56.12,51.30519999999999,87.4,21.69,39.0,4.85,28.61,77.21
2023-01-06 10:00:00+00:00,New Delhi,32.24,21.2816,91.8,26.56,30.0,5.49,28.61,77.21
2023-01-06 11:00:00+00:00,New Delhi,61.59,63.0176,80.02,31.55,36.0,13.53,28.61,77.21
2023-01-06 12:00:00+00:00,New Delhi,72.15,15.885999999999997,44.64,21.39,65.0,8.86,28.61,77.21
2023-01-06 13:00:00+00:00,New Delhi,61.4,37.1018,43.56,21.51,65.0,14.72,28.61,77.21
2023-01-06 14:00:00+00:00,New Delhi,82.75,58.3176,61.16,20.94,54.0,8.22,28.61,77.21
2023-01-06 15:00:00+00:00,New Delhi,33.84,57.941599999999994,58.94,24.25,76.0,5.54,28.61,77.21
2023-01-06 16:00:00+00:00,New Delhi,53.8,82.4944,68.9,15.32,66.0,4.17,28.61,77.21
2023-01-06 17:00:00+00:00,New Delhi,32.02,66.34519999999999,66.88,24.17,47.0,7.42,28.61,77.21
2023-01-06 18:00:00+00:00,New Delhi,40.69,56.03339999999999,37.64,19.08,57.0,3.53,28.61,77.21
2023-01-06 19:00:00+00:00,New Delhi,75.58,45.721599999999995,46.38,28.17,53.0,3.71,28.61,77.21
2023-01-06 20:00:00+00:00,New Delhi,59.03,69.56,52.58,19.94,68.0,7.16,28.61,77.21
2023-01-06 21:00:00+00:00,New Delhi,77.31,54.7268,57.02,23.68,30.0,0.97,28.61,77.21
2023-01-06 22:00:00+00:00,New Delhi,89.36,0.22559999999999997,49.46,24.27,81.0,14.58,28.61,77.21
2023-01-06 23:00:00+00:00,New Delhi,45.27,79.3924,67.98,21.33,82.0,2.19,28.61,77.21
2023-01-07 00:00:00+00:00,New Delhi,49.4,58.467999999999996,62.52,19.07,50.0,5.64,28.61,77.21
2023-01-07 01:00:00+00:00,New Delhi,63.36,5.922,78.3,24.02,41.0,9.37,28.61,77.21
2023-01-07 02:00:00+00:00,New Delhi,66.41,21.2064,48.64,20.56,74.0,6.49,28.61,77.21
2023-01-07 03:00:00+00:00,New Delhi,48.24,68.7516,80.58,21.17,50.0,3.14,28.61,77.21
2023-01-07 04:00:00+00:00,New Delhi,49.81,52.9596,54.68,21.53,37.0,2.94,28.61,77.21
2023-01-07 05:00:00+00:00,New Delhi,52.06,49.8764,76.3,22.07,41.0,11.11,28.61,77.21
2023-01-07 06:00:00+00:00,New Delhi,36.35,51.23,71.08,15.65,59.0,11.41,28.61,77.21
2023-01-07 07:00:00+00:00,New Delhi,85.54,84.41199999999999,65.62,30.13,83.0,12.45,28.61,77.21
2023-01-07 08:00:00+00:00,New Delhi,52.46,51.39919999999999,56.02,28.0,56.0,6.75,28.61,77.21
2023-01-07 09:00:00+00:00,New Delhi,62.11,60.761599999999994,56.58,25.27,46.0,7.52,28.61,77.21
2023-01-07 10:00:00+00:00,New Delhi,52.9,10.3212,62.3,12.91,34.0,1.07,28.61,77.21
2023-01-07 11:00:00+00:00,New Delhi,71.4,75.3504,48.92,28.54,64.0,12.18,28.61,77.21
2023-01-07 12:00:00+00:00,New Delhi,42.32,44.556,69.28,18.47,64.0,14.86,28.61,77.21
2023-01-07 13:00:00+00:00,New Delhi,72.83,48.3724,54.62,28.41,81.0,2.25,28.61,77.21
2023-01-07 14:00:00+00:00,New Delhi,76.32,59.5396,39.3,24.86,79.0,4.95,28.61,77.21
2023-01-07 15:00:00+00:00,New Delhi,26.28,70.7068,54.76,20.31,69.0,6.56,28.61,77.21
2023-01-07 16:00:00+00:00,New Delhi,65.83,51.7188,56.9,18.22,55.0,1.95,28.61,77.21
2023-01-07 17:00:00+00:00,New Delhi,43.01,53.4672,54.02,19.46,36.0,13.09,28.61,77.21
2023-01-07 18:00:00+00:00,New Delhi,57.91,60.91199999999999,29.46,28.59,63.0,0.92,28.61,77.21
2023-01-07 19:00:00+00:00,New Delhi,57.26,47.58279999999999,49.18,27.02,53.0,1.08,28.61,77.21
2023-01-07 20:00:00+00:00,New Delhi,34.03,75.106,60.66,24.22,62.0,4.49,28.61,77.21
2023-01-07 21:00:00+00:00,New Delhi,44.71,64.5592,56.14,25.9,48.0,8.47,28.61,77.21
2023-01-07 22:00:00+00:00,New Delhi,58.51,35.663599999999995,66.92,24.35,90.0,3.75,28.61,77.21
2023-01-07 23:00:00+00:00,New Delhi,69.53,36.6788,28.24,18.95,80.0,13.12,28.61,77.21
2023-01-08 00:00:00+00:00,New Delhi,20.42250000000001,39.949999999999996,43.38,13.84,58.0,8.18,28.61,77.21
2023-01-08 01:00:00+00:00,New Delhi,63.78,39.160399999999996,41.02,25.04,32.0,2.73,28.61,77.21
2023-01-08 02:00:00+00:00,New Delhi,70.71,38.370799999999996,48.88,16.23,71.0,10.36,28.61,77.21
2023-01-08 03:00:00+00:00,New Delhi,33.72,76.4784,46.24,24.63,77.0,4.27,28.61,77.21
2023-01-08 04:00:00+00:00,New Delhi,42.93,28.162399999999998,47.96,14.67,65.0,10.25,28.61,77.21
2023-01-08 05:00:00+00:00,New Delhi,52.48,56.7196,75.56,20.12,70.0,2.77,28.61,77.21
2023-01-08 06:00:00+00:00,New Delhi,77.74,32.336,81.28,16.02,31.0,1.68,28.61,77.21
2023-01-08 07:00:00+00:00,New Delhi,73.41,58.373999999999995,77.84,27.26,57.0,4.7,28.61,77.21
2023-01-08 08:00:00+00:00,New Delhi,63.36,89.9016,50.12,14.32,78.0,5.29,28.61,77.21
2023-01-08 09:00:00+00:00,New Delhi,31.8,68.526,63.36,26.64,81.0,8.56,28.61,77.21
2023-01-08 10:00:00+00:00,New Delhi,68.14,29.1024,49.16,18.14,59.0,13.05,28.61,77.21
2023-01-08 11:00:00+00:00,New Delhi,72.45,38.483599999999996,74.32,26.51,70.0,9.25,28.61,77.21
2023-01-08 12:00:00+00:00,New Delhi,85.33,60.8368,88.5,13.72,37.0,11.64,28.61,77.21
2023-01-08 13:00:00+00:00,New Delhi,52.13,60.7052,43.4,25.09,82.0,11.33,28.61,77.21
2023-01-08 14:00:00+00:00,New Delhi,40.26,52.3392,44.2,17.77,67.0,7.44,28.61,77.21
2023-01-08 15:00:00+00:00,New Delhi,78.74,43.0708,68.54,20.42,49.0,1.68,28.61,77.21
2023-01-08 16:00:00+00:00,New Delhi,59.66,26.865199999999998,90.58,15.6,54.0,4.79,28.61,77.21
2023-01-08 17:00:00+00:00,New Delhi,62.84,51.1172,61.24,30.11,41.0,7.75,28.61,77.21
2023-01-08 18:00:00+00:00,New Delhi,89.27,15.6228,76.94,21.14,89.0,2.58,28.61,77.21
2023-01-08 19:00:00+00:00,New Delhi,71.58,28.237599999999997,76.58,31.51,38.0,13.55,28.61,77.21
2023-01-08 20:00:00+00:00,New Delhi,63.67,59.0132,76.92,23.84,85.0,4.79,28.61,77.21
2023-01-08 21:00:00+00:00,New Delhi,60.05,49.782399999999996,70.44,16.31,82.0,9.69,28.61,77.21
2023-01-08 22:00:00+00:00,New Delhi,56.43,47.864799999999995,45.52,27.86,56.0,10.14,28.61,77.21
2023-01-08 23:00:00+00:00,New Delhi,30.45,60.3292,47.84,23.44,61.0,6.33,28.61,77.21
2023-01-09 00:00:00+00:00,New Delhi,73.22,60.5548,45.34,28.78,44.0,4.19,28.61,77.21
2023-01-09 01:00:00+00:00,New Delhi,60.37,41.36,69.74,35.83,40.0,1.73,28.61,77.21
2023-01-09 02:00:00+00:00,New Delhi,27.71,63.468799999999995,35.02,29.52,61.0,3.98,28.61,77.21
2023-01-09 03:00:00+00:00,New Delhi,55.76,35.36279999999999,59.5,23.37,79.0,8.21,28.61,77.21
2023-01-09 04:00:00+00:00,New Delhi,79.15,53.3544,40.68,16.62,78.0,6.34,28.61,77.21
2023-01-09 05:00:00+00:00,New Delhi,78.09,68.4696,47.32,20.0,57.0,9.67,28.61,77.21
2023-01-09 06:00:00+00:00,New Delhi,63.25,27.711199999999998,77.62,27.31,49.0,11.43,28.61,77.21
2023-01-09 07:00:00+00:00,New Delhi,72.42,47.0,77.34,25.73,85.0,3.21,28.61,77.21
2023-01-09 08:00:00+00:00,New Delhi,81.59,86.21679999999999,43.76,20.19,79.0,2.32,28.61,77.21
2023-01-09 09:00:00+00:00,New Delhi,66.25,95.0058,49.72,17.73,74.0,1.33,28.61,77.21
2023-01-09 10:00:00+00:00,New Delhi,61.28,50.684799999999996,45.54,14.26,40.0,9.75,28.61,77.21
2023-01-09 11:00:00+00:00,New Delhi,63.87,84.0548,59.68,17.81,81.0,9.4,28.61,77.21
2023-01-09 12:00:00+00:00,New Delhi,43.81,76.892,69.18,29.0,64.0,7.26,28.61,77.21
2023-01-09 13:00:00+00:00,New Delhi,39.87,58.261199999999995,45.28,11.87,66.0,13.71,28.61,77.21
2023-01-09 14:00:00+00:00,New Delhi,72.13,27.711199999999998,79.68,17.18,73.0,11.47,28.61,77.21
2023-01-09 15:00:00+00:00,New Delhi,84.43,4.587199999999999,41.14,23.09,56.0,14.56,28.61,77.21
2023-01-09 16:00:00+00:00,New Delhi,45.32,35.8328,57.34,22.39,38.0,2.85,28.61,77.21
2023-01-09 17:00:00+00:00,New Delhi,28.07,8.177999999999999,49.02,17.36,50.0,13.31,28.61,77.21
2023-01-09 18:00:00+00:00,New Delhi,56.41,13.272799999999998,38.32,18.45,61.0,9.9,28.61,77.21
2023-01-09 19:00:00+00:00,New Delhi,89.3,50.252399999999994,68.18,34.22,54.0,8.94,28.61,77.21
2023-01-09 20:00:00+00:00,New Delhi,51.87,15.359599999999999,43.62,20.6,35.0,2.86,28.61,77.21
2023-01-09 21:00:00+00:00,New Delhi,45.53,31.208000000000002,70.82,22.4,86.0,9.13,28.61,77.21
2023-01-09 22:00:00+00:00,New Delhi,49.78,51.0044,76.44,27.53,30.0,8.33,28.61,77.21
2023-01-09 23:00:00+00:00,New Delhi,51.54,41.45399999999999,61.98,18.04,59.0,13.67,28.61,77.21
2023-01-10 00:00:00+00:00,New Delhi,36.35,31.903599999999997,58.82,21.62,80.0,6.78,28.61,77.21
2023-01-10 01:00:00+00:00,New Delhi,48.66,50.252399999999994,79.24,23.59,43.0,1.66,28.61,77.21
2023-01-10 02:00:00+00:00,New Delhi,94.07,39.4048,67.86,24.85,65.0,4.52,28.61,77.21
2023-01-10 03:00:00+00:00,New Delhi,68.39,31.696799999999996,58.38,19.54,51.0,7.99,28.61,77.21
2023-01-10 04:00:00+00:00,New Delhi,70.23,33.8024,62.02,20.89,70.0,12.24,28.61,77.21
2023-01-10 05:00:00+00:00,New Delhi,90.7,35.908,73.5,21.13,84.0,9.84,28.61,77.21
2023-01-10 06:00:00+00:00,New Delhi,43.95,36.66,57.64,26.2,57.0,6.06,28.61,77.21
2023-01-10 07:00:00+00:00,New Delhi,63.12,41.4916,36.8,23.63,71.0,5.62,28.61,77.21
2023-01-10 08:00:00+00:00,New Delhi,78.13,51.7564,82.16,24.22,35.0,11.87,28.61,77.21
2023-01-10 09:00:00+00:00,New Delhi,76.52,18.3864,87.94,22.26,87.0,9.27,28.61,77.21
2023-01-10 10:00:00+00:00,New Delhi,68.65,57.791199999999996,39.58,15.56,76.0,1.36,28.61,77.21
2023-01-10 11:00:00+00:00,New Delhi,64.39,73.32,68.86,14.28,75.0,10.16,28.61,77.21
2023-01-10 12:00:00+00:00,New Delhi,61.98,46.191599999999994,58.22,17.98,67.0,2.87,28.61,77.21
2023-01-10 13:00:00+00:00,New Delhi,52.24,19.063199999999995,51.22,19.31,74.0,6.27,28.61,77.21
2023-01-10 14:00:00+00:00,New Delhi,57.96,0.0,92.84,27.44,74.0,2.61,28.61,77.21
2023-01-10 15:00:00+00:00,New Delhi,54.36,33.313599999999994,60.16,22.63,76.0,8.71,28.61,77.21
2023-01-10 16:00:00+00:00,New Delhi,48.98,49.9516,76.38,22.88,49.0,9.86,28.61,77.21
2023-01-10 17:00:00+00:00,New Delhi,39.95,37.8256,73.14,13.81,38.0,5.69,28.61,77.21
2023-01-10 18:00:00+00:00,New Delhi,99.86249999999998,59.050799999999995,75.64,11.47,66.0,1.61,28.61,77.21
2023-01-10 19:00:00+00:00,New Delhi,43.3,80.276,17.74,20.38,76.0,0.85,28.61,77.21
2023-01-10 20:00:00+00:00,New Delhi,44.84,37.318,84.48,25.32,69.0,5.07,28.61,77.21
2023-01-10 21:00:00+00:00,New Delhi,39.09,49.82939999999999,50.94,25.1,36.0,8.43,28.61,77.21
2023-01-10 22:00:00+00:00,New Delhi,75.6,62.34079999999999,59.24,21.08,52.0,5.57,28.61,77.21
2023-01-10 23:00:00+00:00,New Delhi,54.65,56.4564,54.42,19.52,47.0,6.29,28.61,77.21
2023-01-11 00:00:00+00:00,New Delhi,68.93,53.072399999999995,59.02,24.5,76.0,5.35,28.61,77.21
2023-01-11 01:00:00+00:00,New Delhi,52.0,36.5848,85.58,28.01,84.0,12.16,28.61,77.21
2023-01-11 02:00:00+00:00,New Delhi,64.24,32.035199999999996,66.8,28.4,68.0,6.34,28.61,77.21
2023-01-11 03:00:00+00:00,New Delhi,26.75,49.9516,60.1,23.99,33.0,6.24,28.61,77.21
2023-01-11 04:00:00+00:00,New Delhi,47.57,36.0584,41.22,21.01,54.0,6.57,28.61,77.21
2023-01-11 05:00:00+00:00,New Delhi,91.02,68.4884,32.28,16.1,63.0,7.34,28.61,77.21
2023-01-11 06:00:00+00:00,New Delhi,84.54499999999999,51.9632,93.54,29.97,50.0,3.55,28.61,77.21
2023-01-11 07:00:00+00:00,New Delhi,78.07,35.2688,34.06,24.17,53.0,10.58,28.61,77.21
2023-01-11 08:00:00+00:00,New Delhi,80.65,52.88439999999999,71.0,29.33,79.0,7.58,28.61,77.21
2023-01-11 09:00:00+00:00,New Delhi,54.03,32.64619999999999,50.2,31.05,43.0,7.95,28.61,77.21
2023-01-11 10:00:00+00:00,New Delhi,37.89,12.408,59.48,25.2,62.0,3.03,28.61,77.21
2023-01-11 11:00:00+00:00,New Delhi,61.85,30.2492,59.02,26.26,57.0,6.41,28.61,77.21
2023-01-11 12:00:00+00:00,New Delhi,91.81,65.01039999999999,60.82,23.15,69.0,13.41,28.61,77.21
2023-01-11 13:00:00+00:00,New Delhi,76.11,57.828799999999994,80.04,23.96,88.0,6.73,28.61,77.21
2023-01-11 14:00:00+00:00,New Delhi,64.81,50.6472,39.68,23.43,55.0,4.4,28.61,77.21
2023-01-11 15:00:00+00:00,New Delhi,50.56,32.918800000000005,68.36,12.83,71.0,9.03,28.61,77.21
2023-01-11 16:00:00+00:00,New Delhi,88.81,24.007599999999996,61.14,15.53,84.0,3.6,28.61,77.21
2023-01-11 17:00:00+00:00,New Delhi,49.21,17.615599999999997,81.4,27.91,37.0,12.08,28.61,77.21
2023-01-11 18:00:00+00:00,New Delhi,94.55,19.1948,80.14,27.73,77.0,14.01,28.61,77.21
2023-01-11 19:00:00+00:00,New Delhi,69.74,52.367399999999996,54.18,20.62,38.0,3.7,28.61,77.21
2023-01-11 20:00:00+00:00,New Delhi,66.76,85.53999999999999,60.02,25.91,63.0,11.52,28.61,77.21
2023-01-11 21:00:00+00:00,New Delhi,48.14,31.8284,32.92,24.8,53.0,4.9,28.61,77.21
2023-01-11 22:00:00+00:00,New Delhi,62.81,60.0284,71.76,17.07,86.0,10.24,28.61,77.21
2023-01-11 23:00:00+00:00,New Delhi,55.74,56.9828,85.96,22.11,57.0,5.03,28.61,77.21
2023-01-12 00:00:00+00:00,New Delhi,38.09,82.68239999999999,44.84,17.83,66.0,6.38,28.61,77.21
2023-01-12 01:00:00+00:00,New Delhi,71.46,31.3396,49.78,22.55,33.0,5.87,28.61,77.21
2023-01-12 02:00:00+00:00,New Delhi,61.14,54.93359999999999,64.26,20.3,46.0,14.37,28.61,77.21
2023-01-12 03:00:00+00:00,New Delhi,65.55,18.6496,41.48,21.88,37.0,2.08,28.61,77.21
2023-01-12 04:00:00+00:00,New Delhi,49.07,29.281,47.02,16.43,85.0,12.23,28.61,77.21
2023-01-12 05:00:00+00:00,New Delhi,57.709999999999994,39.9124,71.48,19.18,88.0,10.51,28.61,77.21
2023-01-12 06:00:00+00:00,New Delhi,66.35,49.801199999999994,65.82,22.04,65.0,9.86,28.61,77.21
2023-01-12 07:00:00+00:00,New Delhi,28.7,27.335199999999997,60.46,26.95,44.0,12.99,28.61,77.21
2023-01-12 08:00:00+00:00,New Delhi,50.77,69.4284,39.88,25.66,47.0,14.21,28.61,77.21
2023-01-12 09:00:00+00:00,New Delhi,68.86,62.3596,53.18,24.01,73.0,11.26,28.61,77.21
2023-01-12 10:00:00+00:00,New Delhi,49.17,25.511599999999998,73.12,21.68,32.0,1.28,28.61,77.21
2023-01-12 11:00:00+00:00,New Delhi,61.09,43.1648,88.9,20.25,48.0,2.94,28.61,77.21
2023-01-12 12:00:00+00:00,New Delhi,99.86249999999998,62.0682,62.86,28.15,59.0,3.24,28.61,77.21
2023-01-12 13:00:00+00:00,New Delhi,61.37,80.9716,46.24,33.47,49.0,12.52,28.61,77.21
2023-01-12 14:00:00+00:00,New Delhi,68.0,62.773199999999996,79.5,27.29,61.0,5.76,28.61,77.21
2023-01-12 15:00:00+00:00,New Delhi,65.42,58.43039999999999,56.46,17.36,64.0,13.35,28.61,77.21
2023-01-12 16:00:00+00:00,New Delhi,75.98,62.086999999999996,83.24,17.42,56.0,14.16,28.61,77.21
2023-01-12 17:00:00+00:00,New Delhi,47.45,65.7436,48.32,16.89,74.0,0.66,28.61,77.21
2023-01-12 18:00:00+00:00,New Delhi,55.46,44.5936,66.78,22.2,72.0,5.85,28.61,77.21
2023-01-12 19:00:00+00:00,New Delhi,39.48,23.4436,16.44,26.71,43.0,13.26,28.61,77.21
2023-01-12 20:00:00+00:00,New Delhi,99.86249999999998,90.39039999999999,57.1,21.47,33.0,10.12,28.61,77.21
2023-01-12 21:00:00+00:00,New Delhi,36.7,79.8248,82.38,20.09,32.0,3.34,28.61,77.21
2023-01-12 22:00:00+00:00,New Delhi,67.45,67.116,40.8,10.42,74.0,4.22,28.61,77.21
2023-01-12 23:00:00+00:00,New Delhi,61.26,78.0388,74.34,13.64,67.0,14.94,28.61,77.21
2023-01-13 00:00:00+00:00,New Delhi,71.9,44.7064,52.68,21.2,34.0,3.46,28.61,77.21
2023-01-13 01:00:00+00:00,New Delhi,38.86,39.3108,67.66,25.4,38.0,2.93,28.61,77.21
2023-01-13 02:00:00+00:00,New Delhi,64.83,50.15839999999999,44.08,21.09,81.0,7.93,28.61,77.21
2023-01-13 03:00:00+00:00,New Delhi,41.5,18.988,83.28,26.04,58.0,2.1,28.61,77.21
2023-01-13 04:00:00+00:00,New Delhi,78.79,38.5776,48.92,12.16,79.0,10.3,28.61,77.21
2023-01-13 05:00:00+00:00,New Delhi,77.08,47.5264,56.6,29.52,58.0,14.84,28.61,77.21
2023-01-13 06:00:00+00:00,New Delhi,64.83,46.7932,47.0,26.12,79.0,8.31,28.61,77.21
2023-01-13 07:00:00+00:00,New Delhi,64.33,36.4156,37.26,19.41,37.0,12.37,28.61,77.21
2023-01-13 08:00:00+00:00,New Delhi,75.03,37.6376,47.48,18.2,75.0,1.49,28.61,77.21
2023-01-13 09:00:00+00:00,New Delhi,55.03,51.418,38.78,18.7,50.0,5.96,28.61,77.21
2023-01-13 10:00:00+00:00,New Delhi,35.03,7.9712,58.62,21.25,55.0,4.82,28.61,77.21
2023-01-13 11:00:00+00:00,New Delhi,55.1,29.6852,52.12,20.08,41.0,9.71,28.61,77.21
2023-01-13 12:00:00+00:00,New Delhi,64.33,50.40279999999999,80.86,24.93,77.0,2.95,28.61,77.21
2023-01-13 13:00:00+00:00,New Delhi,53.81,76.516,61.1,18.8,80.0,4.69,28.61,77.21
2023-01-13 14:00:00+00:00,New Delhi,60.565,30.2492,37.78,14.0,44.0,8.4,28.61,77.21
2023-01-13 15:00:00+00:00,New Delhi,67.32,30.6816,51.8,17.51,70.0,7.8,28.61,77.21
2023-01-13 16:00:00+00:00,New Delhi,69.82,62.24679999999999,44.1,24.1,88.0,8.43,28.61,77.21
2023-01-13 17:00:00+00:00,New Delhi,62.03999999999999,59.295199999999994,56.46,18.29,87.0,6.5,28.61,77.21
2023-01-13 18:00:00+00:00,New Delhi,54.26,56.343599999999995,58.02,20.01,84.0,14.24,28.61,77.21
2023-01-13 19:00:00+00:00,New Delhi,42.24,53.391999999999996,66.46,19.25,59.0,2.08,28.61,77.21
2023-01-13 20:00:00+00:00,New Delhi,59.33,50.4404,49.28,27.86,76.0,9.6,28.61,77.21
2023-01-13 21:00:00+00:00,New Delhi,66.13,39.855999999999995,54.7,23.39,41.0,12.22,28.61,77.21
2023-01-13 22:00:00+00:00,New Delhi,72.93,43.1836,51.54,27.18,58.0,5.66,28.61,77.21
2023-01-13 23:00:00+00:00,New Delhi,59.205,20.2476,64.76,16.58,45.0,12.31,28.61,77.21
2023-01-14 00:00:00+00:00,New Delhi,45.48,41.172,50.18,18.45,60.0,4.85,28.61,77.21
2023-01-14 01:00:00+00:00,New Delhi,77.75,78.4712,44.24,29.02,42.0,12.45,28.61,77.21
2023-01-14 02:00:00+00:00,New Delhi,57.75,20.0596,51.6,24.47,81.0,2.09,28.61,77.21
2023-01-14 03:00:00+00:00,New Delhi,67.47999999999999,40.8336,72.82,16.45,75.0,1.31,28.61,77.21
2023-01-14 04:00:00+00:00,New Delhi,77.21,20.7552,69.46,18.38,88.0,2.63,28.61,77.21
2023-01-14 05:00:00+00:00,New Delhi,57.07,36.9232,55.78,16.69,31.0,4.96,28.61,77.21
2023-01-14 06:00:00+00:00,New Delhi,59.32,53.016,86.46,22.7,79.0,8.25,28.61,77.21
2023-01-14 07:00:00+00:00,New Delhi,74.94,38.164,53.14,20.77,52.0,5.9,28.61,77.21
2023-01-14 08:00:00+00:00,New Delhi,68.94,33.1068,79.08,26.75,36.0,1.22,28.61,77.21
2023-01-14 09:00:00+00:00,New Delhi,63.65,42.488,33.28,25.72,80.0,13.83,28.61,77.21
2023-01-14 10:00:00+00:00,New Delhi,47.51,12.332799999999999,45.76,21.68,44.0,7.59,28.61,77.21
2023-01-14 11:00:00+00:00,New Delhi,68.04,60.1224,55.96,29.57,89.0,12.27,28.61,77.21
2023-01-14 12:00:00+00:00,New Delhi,65.97,31.959999999999997,29.48,20.03,67.0,12.01,28.61,77.21
2023-01-14 13:00:00+00:00,New Delhi,75.02,50.008,69.14,25.92,67.0,12.75,28.61,77.21
2023-01-14 14:00:00+00:00,New Delhi,69.32,36.547200000000004,57.92,30.35,66.0,7.03,28.61,77.21
2023-01-14 15:00:00+00:00,New Delhi,45.86,33.050399999999996,80.66,16.32,81.0,11.37,28.61,77.21
2023-01-14 16:00:00+00:00,New Delhi,67.32,20.398,63.5,27.05,61.0,7.5,28.61,77.21
2023-01-14 17:00:00+00:00,New Delhi,47.33,30.380799999999997,18.58,22.3,31.0,10.76,28.61,77.21
2023-01-14 18:00:00+00:00,New Delhi,59.31,64.86,54.46,13.94,42.0,2.29,28.61,77.21
2023-01-14 19:00:00+00:00,New Delhi,71.29,24.6844,62.9,28.07,81.0,2.72,28.61,77.21
2023-01-14 20:00:00+00:00,New Delhi,70.07,18.3582,84.44,26.44,67.0,14.64,28.61,77.21
2023-01-14 21:00:00+00:00,New Delhi,71.41,12.032,73.82,19.14,63.0,13.51,28.61,77.21
2023-01-14 22:00:00+00:00,New Delhi,62.95,40.4388,47.64,23.9,90.0,6.21,28.61,77.21
2023-01-14 23:00:00+00:00,New Delhi,78.45,68.90199999999999,58.6,26.27,50.0,1.78,28.61,77.21
2023-01-15 00:00:00+00:00,New Delhi,54.46,57.114399999999996,66.86,20.6,80.0,2.9,28.61,77.21
2023-01-15 01:00:00+00:00,New Delhi,40.81,52.9032,89.4,16.16,75.0,3.57,28.61,77.21
2023-01-15 02:00:00+00:00,New Delhi,67.81,45.251599999999996,56.16,27.58,80.0,10.17,28.61,77.21
2023-01-15 03:00:00+00:00,New Delhi,62.8,58.0732,58.66,23.67,54.0,8.15,28.61,77.21
2023-01-15 04:00:00+00:00,New Delhi,99.86249999999998,35.5696,65.8,23.56,76.0,8.68,28.61,77.21
2023-01-15 05:00:00+00:00,New Delhi,31.66,25.38,65.54,29.29,84.0,14.56,28.61,77.21
2023-01-15 06:00:00+00:00,New Delhi,37.56,39.762,65.7,22.96,68.0,11.55,28.61,77.21
